id,lat,lon,generation,fuel
58149,34.708889,-118.304722,57733,solar
58150,42.313333,-120.431944,4307,solar
58151,30.617778,-96.343333,219347,naturalgas
58152,41.405278,-73.4475,31255,naturalgas
58153,44.808333,-68.750833,25152,naturalgas
58154,35.347778,-118.186389,455143,wind
58155,35.415556,-112.271111,208802,wind
58156,40.788889,-73.565,10485,naturalgas
58157,43.123889,-77.628889,38684,naturalgas
58158,41.556389,-72.653889,11868,naturalgas
58159,41.809167,-72.254167,116890,naturalgas
58160,42.709722,-73.202222,3478,naturalgas
58161,42.28,-85.606389,74444,naturalgas
58162,33.033056,-101.6875,144766,wind
58163,40.688333,-73.630833,1,petroleum
58164,43.980278,-95.767222,2653,solar
58165,40.269444,-74.773333,29019,naturalgas
58166,42.3125,-72.639444,17009,naturalgas
58167,40.776944,-72.850833,1609,naturalgas
58168,34.063056,-117.163889,9884,naturalgas
58169,33.879444,-117.8875,31334,naturalgas
58170,34.043056,-117.098889,1255,solar
58171,32.116389,-110.82,9058,solar
58172,39.943333,-74.078611,1154,petroleum
58173,34.894167,-82.178333,50357,otherrenewable
58174,42.264167,-71.98,3,solar
58177,42.221944,-89.093333,5891,naturalgas
58178,39.853056,-86.014444,2018,solar
58179,35.851389,-86.365,34278,naturalgas
58180,43.136667,-70.936389,56041,naturalgas
58181,41.855833,-87.835556,73621,naturalgas
58183,39.761111,-99.305833,4006,naturalgas
58184,41.452778,-72.136111,117520,naturalgas
58185,42.371667,-72.512222,10236,naturalgas
58186,42.696944,-73.68,13965,naturalgas
58187,40.516111,-74.34,2584,solar
58191,40.913333,-112.733889,245839,naturalgas
58192,37.110556,-100.803611,3926,naturalgas
58193,37.958611,-100.836111,4345,naturalgas
58194,40.792778,-77.864722,11997,naturalgas
58195,40.809167,-77.8475,55913,naturalgas
58196,43.834167,-85.355833,5060,naturalgas
58197,44.093333,-94.276667,12805,naturalgas
58198,37.760833,-122.456111,72693,naturalgas
58199,33.417222,-111.928333,50419,naturalgas
58200,30.134167,-90.9175,3933693,naturalgas
58201,43.103889,-77.610278,12784,naturalgas
58202,34.536111,-117.4775,51388,solar
58203,35.372359,-98.182731,462466,wind
58204,38.500278,-121.694167,4401,solar
58205,39.111944,-94.581111,35040,naturalgas
58206,36.142222,-120.1325,23405,solar
58207,39.039444,-76.9825,86141,naturalgas
58208,40.465278,-74.393889,52674,naturalgas
58209,36.846667,-97.4175,255013,wind
58210,42.610833,-72.474167,1648,solar
58213,33.378333,-113.180833,37559,solar
58214,41.649444,-71.71,2668,solar
58215,35.373611,-78.089444,5730722,naturalgas
58216,37.806944,-121.2775,15940,other
58217,38.500278,-121.694167,4617,solar
58218,47.333333,-110.639167,136350,wind
58219,43.124444,-89.545,4476,biomass
58220,41.016111,-84.5875,14721,wind
58222,42.988611,-82.436667,30522,naturalgas
58223,33.622778,-117.936389,27544,naturalgas
58224,41.691389,-72.768611,759,naturalgas
58226,34.850833,-116.680278,3464,solar
58227,34.192222,-116.090278,26032,solar
58228,38.923056,-75.453333,20535,solar
58229,44.600278,-93.293889,224,petroleum
58230,44.7,-92.893611,329,petroleum
58231,39.900833,-75.1675,3324,solar
58232,33.767222,-117.0175,1812,solar
58233,33.908889,-116.555556,18506,wind
58234,34.171944,-116.1525,33065,solar
58237,41.691944,-72.761111,9934,naturalgas
58238,44.661667,-73.07,32511,wind
58239,39.297222,-75.982222,1733,solar
58240,36.966667,-105.438056,3000,solar
58241,39.15,-76.23,1806,solar
58242,35.4275,-101.253056,353175,wind
58243,39.280833,-76.090833,1747,solar
58244,33.719722,-117.009722,1554,solar
58245,41.981111,-87.719167,22,naturalgas
58246,39.084722,-76.676389,26441,otherrenewable
58248,34.183611,-118.574722,1419,solar
58249,34.248889,-118.483333,5968,solar
58250,40.151389,-74.780556,13509,otherrenewable
58251,38.057222,-122.218889,42003,other
58252,39.305,-76.901944,6663,otherrenewable
58253,34.075,-118.36,2619,solar
58254,42.934444,-85.3475,50,naturalgas
58256,35.875556,-106.31,1537,solar
58257,34.921389,-81.745556,5386,water
58259,21.32,-158.086944,11366,solar
58261,38.565833,-121.262222,1845,solar
58262,33.493611,-112.779444,40078,solar
58263,41.688333,-83.484722,4890,naturalgas
58264,35.588333,-81.266667,66206,otherrenewable
58265,42.046111,-93.579444,3,naturalgas
58266,46.178889,-123.171944,3929576,naturalgas
58268,35.938611,-79.059167,6302,otherrenewable
58269,41.688333,-83.484722,224,naturalgas
58270,41.798889,-70.743611,5835,solar
58271,41.662222,-71.0425,1633,solar
58272,42.286944,-72.701389,2676,solar
58273,34.580556,-79.270556,9162,solar
58274,34.968889,-79.211944,9037,solar
58275,42.219722,-71.878611,3737,solar
58276,42.170278,-71.878611,4438,solar
58277,20.886667,-156.337778,761,water
58278,70.235278,-148.383611,66104,naturalgas
58279,42.219722,-71.878333,4534,solar
58280,42.164722,-71.795,3696,solar
58282,42.222778,-71.878611,1457,solar
58283,41.766389,-70.980833,1458,solar
58289,33.598889,-114.571667,1472,solar
58290,33.597222,-114.571667,1475,solar
58292,33.603056,-111.924722,2195,solar
58293,33.638333,-112,2654,solar
58295,42.325,-77.378889,22257,otherrenewable
58296,35.739722,-119.238056,5421,naturalgas
58297,35.734167,-119.236667,6474,naturalgas
58298,35.653056,-119.889722,2957,naturalgas
58299,37.252778,-121.934167,6307,naturalgas
58300,33.838056,-118.315,5197,naturalgas
58301,37.406944,-122.026944,5217,naturalgas
58302,33.137222,-117.286944,7180,naturalgas
58303,36.6575,-121.623333,6697,naturalgas
58304,36.505278,-119.540278,7525,solar
58305,36.3125,-78.9675,1753,solar
58306,36.2675,-119.122222,6559,solar
58307,36.3875,-119.255,6722,solar
58308,36.211944,-119.133889,7754,solar
58309,36.102778,-119.039722,6980,solar
58310,30.148889,-93.335556,151821,petroleum
58311,34.193889,-78.454444,9726,solar
58312,36.415,-78.171111,7687,solar
58313,35.878611,-80.541944,9176,solar
58314,35.47,-81.508333,7689,solar
58315,35.779167,-81.175556,9191,solar
58316,34.82,-78.970833,8998,solar
58317,34.726944,-79.335278,8993,solar
58318,35.832778,-79.025,1626,solar
58319,39.585833,-119.073056,116276,geothermal
58320,38.314722,-121.833611,11524,otherrenewable
58321,31.383333,-98.466667,536142,wind
58322,41.951667,-98.076667,535535,wind
58323,34.8475,-79.128889,9163,solar
58324,45.899167,-118.591389,282452,wind
58326,39.988611,-75.083333,38529,naturalgas
58327,41.924722,-72.671111,16785,naturalgas
58328,42.306389,-87.851944,35630,naturalgas
58329,38.098056,-75.611111,4792,solar
58330,42.256111,-84.788333,10,naturalgas
58332,35.525833,-81.235278,8876,solar
58333,35.331667,-77.666389,8725,solar
58334,35.35,-77.475,8642,solar
58335,34.988889,-80.383611,8878,solar
58336,36.230556,-78.949722,5233,solar
58337,36.273056,-79.759167,8115,solar
58338,35.305833,-77.829167,8738,solar
58339,35.209444,-77.056667,6844,solar
58340,36.479722,-78.9175,7927,solar
58341,35.903611,-79.188333,8656,solar
58342,35.803611,-77.873611,8640,solar
58343,36.439444,-79.278889,8751,solar
58344,35.418889,-77.985556,9102,solar
58345,35.218056,-78.069722,9009,solar
58346,36.471667,-79.528056,9143,solar
58347,34.965556,-79.609722,9330,solar
58348,35.629167,-81.326667,9337,solar
58349,36.421667,-78.132222,9367,solar
58350,34.543889,-79.3,9239,solar
58351,43.525278,-83.65,389108,wind
58352,48.134722,-123.465556,7627,otherrenewable
58354,34.665556,-118.288056,3451,solar
58355,34.665556,-118.286944,3475,solar
58356,40.294444,-74.728889,8895,solar
58357,40.566389,-74.221389,5950,solar
58358,40.924167,-74.494722,5978,solar
58359,39.496667,-75.018611,3584,solar
58360,39.518889,-75.023889,3342,solar
58361,40.387778,-74.455278,4456,solar
58362,41.781944,-70.913333,3,solar
58363,35.386038,-101.578572,332595,wind
58365,41.552778,-72.625,2369,naturalgas
58366,35.895,-119.510833,42025,solar
58370,39.373333,-121.684167,1918,solar
58371,39.373333,-121.681667,4842,solar
58372,34.29,-99.364722,488467,wind
58373,35.871389,-119.4625,53678,solar
58374,36.138333,-119.573333,51228,solar
58375,41.916944,-87.845556,1084,naturalgas
58376,38.001667,-121.747778,2627,solar
58377,41.924722,-88.998611,13060,otherrenewable
58378,29.475278,-95.634167,13525,naturalgas
58379,35.186667,-120.599444,12037,otherrenewable
58380,61.285,-149.611667,56167,naturalgas
58381,41.476389,-84.586111,2547,solar
58382,45.71,-119.901111,34813,biomass
58383,33.027778,-113.358889,42821,solar
58384,43.625,-116.899722,3487,water
58385,42.166389,-71.645556,3372,solar
58386,39.741944,-83.816944,2709,solar
58387,42.441944,-71.722222,3149,solar
58388,34.802222,-118.396667,325345,solar
58389,34.848611,-118.352778,380056,solar
58390,35.654722,-79.068333,12632,water
58391,39.704722,-86.317778,15593,solar
58392,46.2275,-113.294722,11984,water
58394,35.06,-118.2,328080,wind
58395,35.065,-118.39,249985,wind
58397,36.534167,-121.408611,7831,otherrenewable
58398,32.7125,-115.540556,18881,solar
58399,42.828889,-78.055,7608,biomass
58400,34.679444,-82.840278,3258,naturalgas
58401,35.1,-85.1,13951,solar
58402,40.406389,-74.6675,2606,solar
58403,42.075,-71.703056,4466,solar
58404,35.322778,-101.5325,23526,wind
58405,57.799167,-152.404167,4700,other
58407,43.326944,-91.810833,3889,wind
58408,39.563056,-77.720278,36084,solar
58410,42.111667,-70.709444,4950,solar
58411,42.585,-72.293889,2721,solar
58412,42.428333,-71.435556,1485,solar
58414,40.955,-91.394444,5582,wind
58416,40.066667,-85.013333,23549,wind
58417,34.433333,-116.966667,2068,solar
58418,34.501111,-117.466667,1485,solar
58419,34.497778,-117.471111,1511,solar
58422,34.243333,-118.530556,3,naturalgas
58423,42.0525,-71.991667,3292,solar
58424,27.832222,-97.440278,25300,wind
58425,61.13,-150.243611,47813,wind
58427,42.719722,-84.551667,474085,naturalgas
58428,30.410556,-91.181389,148972,naturalgas
58430,32.686944,-115.647778,449236,solar
58431,35.408611,-89.3875,5794,solar
58432,34.179722,-119.083056,69489,naturalgas
58433,39.616389,-75.630556,3924149,naturalgas
58438,44.478333,-103.854722,3043,water
58439,41.555556,-81.589167,4406,biomass
58440,34.145,-118.390833,10297,naturalgas
58441,47.139167,-120.753056,11215,wind
58442,39.364722,-74.415556,46522,naturalgas
58443,40.107778,-76.061667,1533,solar
58444,42.098889,-94.269167,30648,wind
58445,34.655,-118.051111,4862,solar
58446,34.650556,-118.051944,3210,solar
58447,34.647778,-118.061111,11588,solar
58448,34.509167,-117.154444,2771,solar
58449,34.643889,-118.163056,10043,solar
58450,34.668889,-118.061389,4160,solar
58451,34.695278,-118.0625,4045,solar
58452,34.708889,-118.274167,4046,solar
58453,35.199167,-81.410833,7426,solar
58454,34.600833,-117.642222,3017,solar
58455,44.528056,-121.152778,65197,water
58456,41.226944,-94.434722,6089,wind
58457,41.338889,-94.57,6119,wind
58458,41.29,-94.485,5802,wind
58459,41.39,-94.445833,6134,wind
58460,41.29,-94.488056,6349,wind
58461,41.391944,-94.876389,6090,wind
58462,33.694722,-114.739722,1511,solar
58463,38.545556,-76.799444,8544,solar
58464,34.746944,-103.325,34956,wind
58465,34.728056,-103.305,36373,wind
58466,33.346944,-111.603056,5150,solar
58467,32.753333,-115.726389,371297,solar
58470,42.165833,-121.685,2152,water
58471,32.069167,-102.585556,3923031,naturalgas
58472,38.277778,-120.913611,106968,naturalgas
58473,38.656944,-75.408333,6233,solar
58474,37.620833,-101.076111,817092,wind
58476,40.086463,-76.17603,59941,otherrenewable
58477,36.134444,-115.035278,6793,solar
58479,33.351111,-104.506944,4557,solar
58480,35.875,-76.710556,9020,solar
58481,38.306111,-104.58,1770,solar
58482,32.980833,-82.591667,14741,solar
58483,40.263889,-74.084167,24953,solar
58484,33.655,-84.394444,45457,naturalgas
58485,32.920833,-84.343056,1419,solar
58486,32.369722,-111.242778,54903,solar
58487,36.411667,-78.593889,4613,solar
58488,29.6,-104.3,26169,solar
58489,36.39,-114.97,52286,solar
58490,36.23,-114.87,83229,solar
58491,35.868333,-77.954167,2147,solar
58492,36.461111,-80.600556,6088,solar
58493,35.948056,-78.250833,6494,solar
58494,34.476111,-79.0975,6183,solar
58495,34.714167,-79.353889,6439,solar
58496,41.462778,-87.260278,2356,solar
58497,40.090556,-76.145556,21852,otherrenewable
58498,34.9,-118.246944,59520,solar
58499,34.900278,-118.238333,51088,solar
58500,35.046667,-118.167222,11845,solar
58501,33.026389,-112.665833,44651,solar
58502,35.024722,-118.164167,26586,solar
58504,40.523611,-74.43,1641,solar
58505,40.5275,-74.438333,9194,solar
58506,33.568333,-114.918056,5543,solar
58507,40.881389,-73.880278,52155,naturalgas
58508,38.136389,-121.148889,3495,solar
58509,35.557778,-120.681389,3024,solar
58510,38.120278,-121.132778,2199,solar
58511,64.013889,-145.596667,4500,wind
58512,39.439722,-75.043889,5575,solar
58513,33.565,-114.918056,6201,solar
58514,33.923056,-116.53,3,solar
58515,35.0375,-85.196944,2735,solar
58516,32.936944,-111.738611,3343,solar
58517,32.891389,-111.713056,2888,solar
58519,40.000556,-74.735,3570,solar
58520,32.976389,-105.971111,18476,solar
58521,34.746667,-106.654444,18826,solar
58522,36.941111,-120.046667,2197,solar
58523,48.286944,-114.243611,13009,otherrenewable
58524,35.718056,-78.486944,1750,solar
58525,37.633333,-122.130833,2316,solar
58527,32.967222,-115.5325,1936,solar
58528,33.890556,-116.543056,135,solar
58529,34.756389,-79.447222,3336,solar
58531,34.704722,-79.525833,3354,solar
58533,38.836667,-118.323889,150459,geothermal
58534,42.636389,-71.419444,5482,solar
58535,40.120556,-75.488056,2001,solar
58536,40.352222,-74.187778,5024,solar
58537,29.271667,-98.444722,56043,solar
58538,36.288056,-78.986111,4230,solar
58539,33.820556,-112.24,14970,solar
58540,32.713889,-108.248056,2134,solar
58541,43.79,-72.49,3,solar
58542,33.823056,-115.393889,473490,solar
58543,33.356389,-111.798333,4698,solar
58544,36.390556,-114.964444,53248,solar
58545,32.982778,-115.481944,6620,solar
58546,42.175833,-86.28,25262,otherrenewable
58547,38.2725,-108.785556,1654,solar
58548,37.772222,-104.832222,15808,wind
58549,21.901944,-159.581667,1110,solar
58550,42.586944,-73.865,3306,solar
58551,41.168056,-73.211111,117452,naturalgas
58552,39.662778,-85.985556,17504,solar
58553,39.659444,-86.259722,15083,solar
58554,41.955,-72.445833,8439,solar
58556,39.662778,-85.985556,17527,solar
58557,33.345,-112.864167,1797783,naturalgas
58558,34.7975,-77.543056,12803,otherrenewable
58559,36.540556,-87.544444,13027,otherrenewable
58560,36.701389,-78.873333,202625,otherrenewable
58561,42.833056,-70.991944,2326,solar
58562,31.823889,-106.211944,3901990,naturalgas
58563,44.435556,-93.906389,4416,biomass
58564,40.4825,-75.018056,11455,solar
58565,39.950278,-77.125278,1227,biomass
58568,42.145278,-72.538333,2972,solar
58569,39.835833,-75.2225,8020,solar
58570,38.560278,-112.581111,165107,geothermal
58571,46.421111,-118.026944,24345,wind
58572,31.026944,-83.055,2942,solar
58574,39.648056,-106.943056,43673,otherrenewable
58575,35.268333,-77.659167,1360,petroleum
58576,33.3,-104.4,5262,solar
58577,38.327222,-87.200556,11730,otherrenewable
58578,37.889444,-120.533056,3751,solar
58580,43.757778,-83.297778,256039,wind
58581,34.043889,-117.531111,2184,solar
58582,34.05,-117.596111,3340,solar
58583,41.773056,-71.338889,4341,solar
58584,40.341389,-74.657222,67304,naturalgas
58585,39.724167,-121.815278,9490,naturalgas
58586,42.051111,-70.955833,2955,solar
58587,43.526944,-83.566944,329505,wind
58588,35.313333,-106.657778,2440,solar
58589,35.264444,-106.667778,2339,solar
58590,34.157222,-116.234444,51327,solar
58591,45.414444,-123.804167,5678,biomass
58592,33.08,-115.47,19353,solar
58593,38.573889,-121.501389,237,naturalgas
58594,40.048889,-96.952222,332229,wind
58595,43.560833,-71.780556,106331,otherrenewable
58596,35.238333,-101.310833,24587,wind
58597,40.763056,-111.841667,44444,naturalgas
58598,37.639167,-113.645833,1515,solar
58599,37.807778,-113.09,1516,solar
58600,38.023333,-112.731667,1518,solar
58601,38.291389,-113.008333,1520,solar
58602,38.291389,-113.035556,1526,solar
58603,38.256111,-112.735833,1530,solar
58604,38.402778,-112.988889,1533,solar
58607,37.793333,-122.394167,2125,naturalgas
58608,44.593333,-70.381111,24775,wind
58609,34.553056,-117.456944,4016,solar
58610,34.551111,-117.191111,4203,solar
58611,34.496944,-117.145,4118,solar
58612,34.545,-117.191944,3629,solar
58613,37.180833,-101.386667,20945,naturalgas
58615,39.79,-86.233611,6247,solar
58616,36.138056,-120.075833,43050,solar
58617,44.064722,-92.469167,4158,naturalgas
58618,29.623056,-82.38,1343,solar
58619,37.795556,-122.402778,3117,naturalgas
58621,32.803333,-115.546389,52322,solar
58622,40.324167,-105.208889,6276,water
58623,34.774167,-79.340833,1536,solar
58624,42.114444,-73.405278,2302,solar
58626,34.681667,-118.324722,2084,solar
58628,33.678056,-83.675833,59770,solar
58629,32.144722,-108.838333,8736,geothermal
58630,40.449444,-83.893333,8790,wind
58631,39.031667,-76.016389,2726,solar
58632,32.1825,-110.863333,4567,solar
58633,36.721111,-121.787778,1593,solar
58634,34.695833,-118.058889,2133,solar
58636,38.643611,-121.416389,1114,solar
58639,22.131667,-159.303056,1537,solar
58640,21.900833,-159.45,10412,solar
58642,36.2,-119.42,5580,solar
58643,42.175278,-89.088333,1541,solar
58644,35.63,-115.32,1542,solar
58647,40.638056,-74.126111,1545,solar
58649,35.344444,-79.768333,1548,solar
58650,42.278056,-72.053056,2420,solar
58651,21.328056,-158.04,8826,solar
58653,40.660833,-74.173333,2260,solar
58654,40.660833,-74.173333,3077,solar
58661,41.7525,-70.538889,7834,wind
58664,41.862778,-71.891667,23475,naturalgas
58665,40.540556,-84.590556,6139,solar
58666,38.424722,-99.5075,24934,wind
58667,35.383889,-79.770278,2214,solar
58668,35.541667,-80.474722,3,solar
58669,35.576389,-78.183333,2375,solar
58670,34.524444,-79.104444,2060,solar
58673,36.450833,-76.803611,1551,solar
58674,35.969444,-78.265,6,solar
58675,35.515,-77.09,3,solar
58676,21.375556,-157.968056,2034,solar
58677,43.408056,-84.462222,295928,wind
58678,44.27,-75.199167,8163,water
58679,44.214444,-74.991389,5451,water
58680,41.751667,-70.966944,1554,solar
58681,35.205278,-101.434167,25300,wind
58682,41.676111,-70.996944,7462,solar
58683,36.706944,-96.700278,25410,wind
58684,21.321111,-158.1175,1940,solar
58685,40.921111,-79.281667,16313,water
58687,45.69,-119.61,34805,otherrenewable
58688,46.975556,-122.290556,36677,otherrenewable
58689,36.907778,-105.985278,3191,solar
58696,48.907778,-121.814167,25022,water
58697,34.283056,-77.985278,3866320,naturalgas
58698,34.013056,-117.5375,4343,solar
58699,35.169722,-119.105556,8013,biomass
58700,32.913333,-80.6925,4785,solar
58701,35.738889,-81.207778,39812,solar
58702,42.576111,-72.61,2360,solar
58703,39.776667,-86.042778,1577,solar
58704,42.813056,-85.986111,9811,biomass
58706,32.995,-81.281944,118668,otherrenewable
58707,33.238611,-80.450278,124136,otherrenewable
58708,33.45,-111.98,2043,solar
58709,33.45,-111.98,6571,solar
58710,30.96,-103.35,1582,solar
58711,35.62,-119.85,1586,solar
58712,43.446111,-71.644444,3,water
58713,36.73,-120.41,1588,solar
58716,29.469444,-98.331944,7709,solar
58717,29.328889,-100.383889,23500,solar
58718,35.150694,-118.875,18182,solar
58719,43.757778,-83.297778,185187,wind
58720,35.442778,-101.372778,116806,wind
58721,35.150694,-118.875278,9541,solar
58722,35.261944,-81.821667,1589,solar
58725,36.131111,-79.3325,1593,solar
58726,35.758056,-81.229444,1605,solar
58731,35.651111,-81.208611,1606,solar
58735,35.541944,-80.363333,1608,solar
58747,45.390278,-92.1625,7058,biomass
58748,38.300556,-121.966389,2385,solar
58749,41.7875,-70.723333,3,solar
58750,34.716944,-118.289444,879,solar
58751,34.713333,-118.289444,1998,solar
58752,34.713333,-118.289444,1983,solar
58753,34.723056,-118.289722,1520,solar
58754,34.723056,-118.289722,1516,solar
58755,34.723056,-118.289722,1548,solar
58756,34.723056,-118.289722,505,solar
58757,34.723056,-118.289722,552,solar
58761,34.582222,-117.341667,2891,solar
58762,34.583333,-117.340278,2603,solar
58763,34.584444,-117.341389,223,solar
58765,35.653889,-100.538611,352903,wind
58767,39.003873,99.414161,25538,wind
58768,42.163889,-77.528889,10154,wind
58769,40.964167,-103.077222,35823,wind
58770,39.743889,-86.218056,9401,solar
58771,33.926111,-103.511111,25945,wind
58772,34.311111,-101.251111,26082,wind
58773,34.748056,-102.174444,26215,wind
58774,35.276944,-102.682778,232131,wind
58775,35.295,-102.721111,26447,wind
58783,38.483333,-107.755,15236,water
58784,38.470278,-107.771389,10962,water
58785,40.781389,-73.243889,1299,solar
58786,40.760833,-73.193889,3589,solar
58787,40.763056,-73.323611,2545,solar
58788,40.763056,-73.323611,1303,solar
58789,40.826111,-73.232222,1946,solar
58790,40.762465,-73.194441,5191,solar
58793,39.992818,-74.636933,14225,solar
58794,35.656944,-105.183889,1163,solar
58795,41.529444,-87.308333,1518,solar
58796,41.433889,-85.043889,1542,solar
58797,41.502222,-87.161111,1551,solar
58798,39.4375,-74.690556,1925,solar
58799,35.501111,-76.87,8285,solar
58801,35.396389,-77.703611,1859,solar
58802,36.0975,-78.167778,3298,solar
58805,35.311667,-79.695,2,solar
58806,35.293056,-77.556944,2,solar
58807,36.008056,-77.81,127,solar
58808,35.668889,-77.383889,256,solar
58809,35.433889,-77.438056,1609,solar
58810,35.64,-77.316111,80,solar
58812,35.781944,-77.883889,113,solar
58814,41.031389,-121.4225,6842,solar
58815,40.7625,-73.979167,11652,naturalgas
58822,39.376389,-75.033056,2000,solar
58823,29.835,-93.962222,12188,other
58824,44.910556,-72.979444,2635,solar
58826,39.728611,-84.208333,4488,other
58828,35.629444,-81.156944,1610,solar
58830,43.610278,-83.485556,21389,wind
58831,35.321944,-118.812778,1611,solar
58832,32.101944,-110.813333,501,solar
58833,32.286111,-110.088056,36325,wind
58834,43.314444,-90.373056,6620,naturalgas
58835,33.865,-101.843333,3876504,naturalgas
58836,46.718056,-96.211944,133525,wind
58838,33.143056,-98.161111,26647,wind
58839,42.363889,-71.385,1957,solar
58840,34.97,-77.976111,1,solar
58842,32.102778,-110.819722,10249,solar
58843,35.794722,-77.381111,347,solar
58844,36.125,-77.409167,760,solar
58845,35.565278,-77.053611,8374,solar
58846,35.499444,-76.833611,9678,solar
58847,35.981944,-76.917778,1613,solar
58848,35.005556,-78.125833,1624,solar
58849,36,-77.783333,2422,solar
58851,34.795833,-79.538333,2260,solar
58853,34.323889,-78.691944,9911,solar
58854,36.047222,-78.030833,9192,solar
58855,35.949444,-78.0925,2491,solar
58856,34.816667,-79.199444,9344,solar
58859,35.333333,-78.661389,2665,solar
58861,35.612222,-81.243333,7122,solar
58862,36.458611,-78.956667,9229,solar
58863,35.352222,-81.426111,9670,solar
58864,35.558056,-78.735833,1626,solar
58866,34.325278,-78.793056,7461,solar
58867,35.516389,-78.75,8233,solar
58868,34.535,-78.813056,9345,solar
58871,41.823889,-71.041389,5030,solar
58872,46.98,-101.554722,26913,wind
58873,42.351389,-73.733889,12292,water
58874,36.27,-78.348333,9208,solar
58877,39.793333,-75.106389,1633,solar
58879,35.011944,-78.078333,9315,solar
58880,34.766667,-79.559722,9216,solar
58881,40.856667,-74.581389,3905,solar
58882,40.255833,-74.645278,10782,solar
58883,43.080278,-95.656111,26996,wind
58884,42.334722,-94.170833,259803,wind
58885,41.209167,-94.103611,19682,wind
58886,42.390833,-92.966667,32070,wind
58887,41.660278,-89.249722,15283,wind
58889,38.761389,-122.975278,1449,solar
58890,38.510833,-122.479722,1709,solar
58891,43.850833,-82.7825,3309,wind
58892,31.183889,-84.131944,32012,solar
58893,32.964722,-84.543889,4693,solar
58896,40.560556,-74.551389,1252,solar
58897,39.98,-75.150556,581,naturalgas
58898,40.999169,-88.056247,27219,wind
58899,35.001944,-106.637222,665,other
58900,36.518056,-100.847222,27942,wind
58901,38.239167,-107.758056,19961,water
58904,39.641111,-79.011111,28661,wind
58906,33.234167,-117.001667,4853,solar
58907,33.234167,-117.001667,10907,solar
58908,43.256944,-84.499722,28800,wind
58909,33.012222,-116.875,4408,solar
58911,33.012222,-116.875,10570,solar
58912,33.910833,-118.044444,1641,solar
58913,33.910833,-118.044444,1648,solar
58914,34.237222,-116.054167,51139,naturalgas
58915,35.871944,-114.928333,155288,solar
58917,40.815278,-74.475833,1511,solar
58918,36.67,-119.415833,1918,solar
58919,39.291667,-121.669722,792,solar
58920,37.352222,-120.506944,208,solar
58921,41.355556,-84.1025,5020,naturalgas
58927,42.208056,-93.599444,5568,wind
58932,42.161389,-92.4425,6702,wind
58934,42.599444,-71.941944,3878,solar
58935,44.139444,-73.203889,3172,solar
58936,42.117222,-71.265833,3021,solar
58937,42.586389,-72.030833,1922,solar
58938,34.446111,-97.269722,86609,wind
58939,33.029444,-103.855833,3,wind
58940,33.013889,-103.865,4,wind
58942,39.763056,-86.301111,2740,solar
58943,36.441944,-77.711389,3,solar
58944,30.748333,-94.4375,18397,otherrenewable
58945,42.567778,-71.773889,11233,naturalgas
58946,32.648611,-96.644444,27082,otherrenewable
58947,40.324722,-74.707778,33138,naturalgas
58948,41.483611,-72.756389,26560,naturalgas
58949,38.773056,-123.017778,1342,solar
58952,34.302778,-78.835833,1003,solar
58953,39.766944,-86.3,1099,solar
58954,38.643611,-121.163889,1816,solar
58955,36.276111,-78.377222,217,solar
58956,34.943889,-79.195833,1654,solar
58957,34.309722,-79.014444,95,solar
58958,41.925278,-70.64,3003,wind
58959,38.27,-94.35,4061,solar
58960,38.368889,-122.765833,7584,naturalgas
58961,42.254167,-121.785,2895,solar
58963,34.136111,-118.701944,1888,solar
58964,42.876111,-72.565833,478,solar
58965,46.075,-102.563333,28971,wind
58966,47.723333,-111.965278,19965,wind
58967,42.756944,-114.221944,2340,biomass
58968,42.756944,-114.613333,34048,biomass
58969,42.866111,-114.792778,10828,biomass
58971,36.295,-119.416667,2300,biomass
58972,31.555278,-110.35,3,solar
58973,35.874722,-119.046111,11177,solar
58974,42.459722,-72.610278,1117,solar
58977,55.328056,-131.530833,65159,water
58981,41.323889,-99.323056,97862,wind
58983,35.026667,-118.185556,1654,solar
58984,36.6175,-120.290833,1541,solar
58985,36.247778,-119.833889,1877,solar
58986,35.223333,-119.088889,900,solar
58990,35.026667,-118.185556,1858,solar
58991,36.226111,-119.905278,1298,solar
58992,42.572222,-71.944722,6580,wind
58993,44.768611,-68.861667,10667,otherrenewable
58994,36.476944,-97.685556,28987,wind
58995,44.462222,-93.192778,3137,wind
58996,44.461111,-93.180833,118,petroleum
58998,36.541389,-101.565556,28996,wind
58999,35.194722,-98.907222,29113,wind
59001,40.1275,-74.710833,1662,solar
59003,46.449444,-110.087222,17342,wind
59008,35.323056,-118.821389,1667,solar
59009,35.325278,-118.878611,1668,solar
59010,32.57,-107.48,87277,solar
59011,42.104444,-72.0325,9490,otherrenewable
59013,42.1775,-70.740556,4076,solar
59014,42.449722,-71.643056,7426,solar
59015,42.436944,-71.506111,3046,solar
59018,41.632222,-87.469167,3210,solar
59019,41.521389,-87.436111,2994,solar
59020,32.940833,-112.881389,63746,solar
59021,40.399722,-87.799167,29180,wind
59022,41.978889,-70.715833,3920,wind
59023,42.717222,-70.846389,4500,wind
59024,41.602222,-81.496944,995,wind
59026,39.299722,-76.494167,7556,biomass
59028,42.081944,-72.614444,2157,solar
59029,41.901667,-71.2425,3051,solar
59030,42.185556,-72.5825,4783,solar
59031,42.058889,-72.664167,2200,solar
59032,42.570556,-71.625,3686,solar
59033,42.446111,-72.623611,2064,solar
59034,33.509722,-98.360833,29285,wind
